CustomerId,ProductId,Quantity,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
27,41303,2,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,Gini and Jony Boys Navy Blue Shirt,41303.jpg,http://assets.myntassets.com/v1/images/style/properties/436b9bd9db3b6c62e584a9d42c499928_images.jpg
27,20783,1,Women,Footwear,Shoes,Flats,Beige,Casual,Carlton London  Women Casual Beige Sandals,20783.jpg,http://assets.myntassets.com/v1/images/style/properties/91de0f3e5a506c94abe57f8166d83251_images.jpg
28,26531,1,Men,Footwear,Shoes,Casual Shoes,Olive,Casual,Gas Men Arunta Olive Casual Shoes,26531.jpg,http://assets.myntassets.com/v1/images/style/properties/8c91e3be9885709d1a77975d5e6dc2cb_images.jpg
28,19125,1,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,Lotto Women XL Kelly Blue Slippers,19125.jpg,http://assets.myntassets.com/v1/images/style/properties/77c75e8f3a8f5d99142f53578af9d453_images.jpg
28,18494,3,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Daemon White Sports Shoes,18494.jpg,http://assets.myntassets.com/v1/images/style/properties/cbd54b9ca8c62d49c2c2cb8152777864_images.jpg
28,33825,2,Women,Footwear,Shoes,Sports Shoes,Silver,Sports,Puma Women Kuris Silver & Grey Sports Shoes,33825.jpg,http://assets.myntassets.com/v1/images/style/properties/ab41fd1858b59cd914b435332ed2bffe_images.jpg
28,39831,3,Girls,Apparel,Bottomwear,Shorts,Magenta,Casual,Gini and Jony Girls Core Magenta Shorts,39831.jpg,http://assets.myntassets.com/v1/images/style/properties/6b2494c2fed66789745ba1740110981b_images.jpg
28,36326,2,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Mr. Men Boys Mr. Noisy Yellow T-shirt,36326.jpg,http://assets.myntassets.com/v1/images/style/properties/29fa18e7de03ea416069c617f6dcf82d_images.jpg
28,1636,3,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Air Zoom Century Shoes,1636.jpg,http://assets.myntassets.com/v1/images/style/properties/7c80fca789c5c1863a4080d7ed57acf0_images.jpg
28,39547,1,Men,Footwear,Flip Flops,Flip Flops,Red,Casual,Numero Uno Men Red Flip Flops,39547.jpg,http://assets.myntassets.com/v1/images/style/properties/1c648c96a3ef7fd021e5a6462601af0b_images.jpg
29,53442,2,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,ADIDAS Women Blue Flip Flops,53442.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Blue-Flip-Flops_3743febe503a549313f9a97045173265_images.jpg
29,50724,2,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Blue Washed Dress,50724.jpg,http://assets.myntassets.com/v1/images/style/properties/8f184224331047aa5fc5b0041b04dc53_images.jpg
29,42020,2,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,ADIDAS Men Brown Mudslide Shoes,42020.jpg,http://assets.myntassets.com/v1/images/style/properties/b34a6f424dc8c8853fa2324f509a3303_images.jpg
30,20856,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,United Colors of Benetton Men Casual Black Shoes,20856.jpg,http://assets.myntassets.com/v1/images/style/properties/fc4d12bcdc99ec17c6cbff23ce164f00_images.jpg
30,42026,2,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women White Bolt Sports Shoes,42026.jpg,http://assets.myntassets.com/v1/images/style/properties/8ff4a7be8cfc6b7c2014f301323dee39_images.jpg
30,10635,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Carlton London Men Semi oxfords Black Casual Shoes,10635.jpg,http://assets.myntassets.com/v1/images/style/properties/412580b9038a38e27506054eac80a836_images.jpg
30,38993,2,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Rodeo Blue Jeans,38993.jpg,http://assets.myntassets.com/v1/images/style/properties/829c49c4d8b2a8827ad0d97efc685dc9_images.jpg
30,29172,1,Girls,Apparel,Bottomwear,Skirts,Pink,Casual,United Colors of Benetton Kids Girls Printed Pink Skirt,29172.jpg,http://assets.myntassets.com/v1/images/style/properties/85470ee22d965c848c9cc4bebf05cc92_images.jpg
31,23248,1,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Arrow Men Formal Brown Shoe,23248.jpg,http://assets.myntassets.com/v1/images/style/properties/f7d8e92858d00fc9326445424a6f8e85_images.jpg
31,3505,1,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women Adi Light White Fresh Shoe,3505.jpg,http://assets.myntassets.com/v1/images/style/properties/d0746f8615346b3fda0b4e178eee0f71_images.jpg
31,9116,3,Women,Footwear,Shoes,Casual Shoes,White,Sports,Puma Women Ikonis 2 White Sports Shoes,9116.jpg,http://assets.myntassets.com/v1/images/style/properties/9a6dcc71569c8107aa311d2c1aa48dbe_images.jpg
32,3896,2,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Disney Kids Girl's Denim Minnie Dark Blue Skirt,3896.jpg,http://assets.myntassets.com/v1/images/style/properties/614c9a59da5280c623d964f4457516f0_images.jpg
32,37549,3,Girls,Apparel,Socks,Booties,Pink,Casual,Madagascar 3 Infants Girls Pink Booties,37549.jpg,http://assets.myntassets.com/v1/images/style/properties/652b58c0dc86f6c64d37c35da0c2858e_images.jpg
32,40924,3,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Jeans Blue Jeans,40924.jpg,http://assets.myntassets.com/v1/images/style/properties/b38801381cc54ad5d098a1f2885b905a_images.jpg
33,2702,2,Girls,Apparel,Topwear,Shirts,Blue,Casual,Disney Kids Girl's Blue Check Kidswear Shirt,2702.jpg,http://assets.myntassets.com/v1/images/style/properties/9b347b32ebb06258003a14103ac0b699_images.jpg
33,41959,2,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Rugby Green T-shirt,41959.jpg,http://assets.myntassets.com/v1/images/style/properties/efcf82c432f3dc126505ce7b66e3dfc3_images.jpg
33,22277,1,Women,Footwear,Shoes,Heels,Gold,Casual,Inc.5 Women Gold Casual Heels,22277.jpg,http://assets.myntassets.com/v1/images/style/properties/ef39dc19cf330e4be69286496880f1d3_images.jpg
33,26552,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,ID Men Black Shoes,26552.jpg,http://assets.myntassets.com/v1/images/style/properties/260feb93da07d02483d2c9b5beb15e06_images.jpg
33,5916,2,Women,Footwear,Shoes,Casual Shoes,Black,Casual,ADIDAS Women Daily Black Shoe,5916.jpg,http://assets.myntassets.com/v1/images/style/properties/7554a534f5cb03828b674c37a68a8f84_images.jpg
33,40160,3,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Casual,Gini and Jony Boys Raw Wash Navy Blue Jeans,40160.jpg,http://assets.myntassets.com/v1/images/style/properties/46eb5d79abc8be2579ff33ed1b812a02_images.jpg
34,3797,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Converse Men Black & Red Shoes,3797.jpg,http://assets.myntassets.com/v1/image/style/properties/3797/Converse-Men-Black--Red-Shoes_1_fe02c8391327729cd4b739c4bc555a7a.jpg
34,29583,2,Women,Footwear,Shoes,Flats,Silver,Casual,Puma Women Grace Silver Sandals,29583.jpg,http://assets.myntassets.com/v1/images/style/properties/f8bdfe085e37908f16bd5a9f16660748_images.jpg
34,15382,1,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,Fila Men Terra Navy Blue Slippers,15382.jpg,http://assets.myntassets.com/v1/images/style/properties/9d16956167f078c3a4b09328fab65b2e_images.jpg
34,42703,3,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Black & White Sandals,42703.jpg,http://assets.myntassets.com/v1/images/style/properties/86a59c36eee5c7164eed085f651d0c07_images.jpg
34,14454,1,Women,Footwear,Shoes,Heels,Taupe,Casual,Enroute Women Casual Taupe Casual Heels,14454.jpg,http://assets.myntassets.com/v1/images/style/properties/4cc0bb7fe95fc7f26cb44505c85a91a3_images.jpg
34,6470,1,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Numero Uno Men's Beige Brown Casual Shoe,6470.jpg,http://assets.myntassets.com/v1/images/style/properties/2ed17831fbdb5f6c663203b0e601293b_images.jpg
35,35782,2,Women,Footwear,Shoes,Heels,Pink,Casual,Enroute Women Pink Flats,35782.jpg,http://assets.myntassets.com/v1/images/style/properties/3b18479aa36020e2522ef9cc5dd3db75_images.jpg
35,37637,3,Girls,Apparel,Topwear,Tshirts,Teal,Casual,Madagascar3 Girls Teal Printed T-Shirt,37637.jpg,http://assets.myntassets.com/v1/images/style/properties/d7d3b44fb44df0d1253cdac70d77d6a4_images.jpg
35,10309,2,Women,Footwear,Shoes,Flats,White,Casual,Clarks Women White Leather Flats,10309.jpg,http://assets.myntassets.com/v1/images/style/properties/1378fa42eac676905704227c4cfd2703_images.jpg
35,24913,3,Boys,Apparel,Topwear,Tshirts,Red,Casual,United Colors of Benetton Kids Boys Red Printed T-shirt,24913.jpg,http://assets.myntassets.com/v1/images/style/properties/feb231b4841e21c5bd08160d4ecbf075_images.jpg
35,10634,1,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Carlton London Men Black Oxford Wingtip Brogues,10634.jpg,http://assets.myntassets.com/v1/images/style/properties/f1d954cfacfc79f32325794d43b6c3a0_images.jpg
35,5418,1,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Ant Kids Girl's Pink Free Bird Kidswear,5418.jpg,http://assets.myntassets.com/v1/images/style/properties/5c751745fe84f403c47ecc8de29204fc_images.jpg
35,24942,2,Girls,Apparel,Topwear,Tops,Black,Casual,United Colors of Benetton Kids Girls Black Top,24942.jpg,http://assets.myntassets.com/v1/images/style/properties/a02e50b2758a452e152466444c8142c7_images.jpg
36,34118,1,Girls,Apparel,Bottomwear,Shorts,Black,Casual,Doodle Girls Washed Black Shorts,34118.jpg,http://assets.myntassets.com/v1/images/style/properties/54387763114186bb0ae86cacdd85ec4d_images.jpg
36,44747,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Globalite Men Black Sparta Shoes,44747.jpg,http://assets.myntassets.com/v1/images/style/properties/32b930343fffe258bcdf6ab9363bb24e_images.jpg
36,36003,1,Boys,Apparel,Topwear,Tshirts,Green,Casual,Ben 10 Boys Crew Green T-shirt,36003.jpg,http://assets.myntassets.com/v1/images/style/properties/4f10d148f6155bd4dbbe078732a1ba63_images.jpg
36,57530,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Provogue Men Black Casual Shoes,57530.jpg,http://assets.myntassets.com/v1/images/style/properties/Provogue-Men-Black-Casual-Shoes_b15379def0848cfdc89755f9c535f303_images.jpg
36,34115,3,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Printed Blue Dress,34115.jpg,http://assets.myntassets.com/v1/images/style/properties/fcdf72bd05e4bebcbb8ee8c80cdb1f46_images.jpg
36,34111,2,Girls,Apparel,Topwear,Tops,Navy Blue,Casual,Doodle Girls Striped Navy Blue Top,34111.jpg,http://assets.myntassets.com/v1/images/style/properties/91bfde5c15c1f69dcbf3877ddc16bf82_images.jpg
37,31446,1,Boys,Apparel,Topwear,Tshirts,Green,Sports,Nike Boys Running Green Jersey,31446.jpg,http://assets.myntassets.com/v1/images/style/properties/5d8898ee3cc4ea45ab228a581413bee9_images.jpg
37,50746,2,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Chief Men Black Formal Shoes,50746.jpg,http://assets.myntassets.com/v1/images/style/properties/70545e7653ee98ed7a82d2b13fc2d93b_images.jpg
37,47554,1,Women,Footwear,Shoes,Heels,Red,Casual,Portia Women Red Heels,47554.jpg,http://assets.myntassets.com/v1/images/style/properties/6f0364b6e44f6cde70ba6d3ded2611bc_images.jpg
37,35998,1,Boys,Apparel,Topwear,Tshirts,White,Casual,Ben 10 Boys Crew White T-shirt,35998.jpg,http://assets.myntassets.com/v1/images/style/properties/36839df10f37e6478fcc8bedb12104e8_images.jpg
37,50173,1,Women,Footwear,Shoes,Flats,Multi,Casual,Rocia Women Multi Coloured Ballerina,50173.jpg,http://assets.myntassets.com/v1/images/style/properties/aa39047f416699c8100df3f5642c2d50_images.jpg
38,44188,2,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,iPanema Women Black Flip Flops,44188.jpg,http://assets.myntassets.com/v1/images/style/properties/bae0a6a2aaaec7027e4c3e580d56aaf3_images.jpg
38,37620,3,Boys,Apparel,Topwear,Tshirts,Green,Casual,Madagascar3 Boys Green Printed T-Shirt,37620.jpg,http://assets.myntassets.com/v1/images/style/properties/f2ed53dd99120989141b5ae1d362548a_images.jpg
38,59943,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Vans Men Black & Red Casual Shoes,59943.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Black---Red-Casual-Shoes_d58b0db818089598dada89b3cca155aa_images.jpg
38,39849,3,Girls,Apparel,Topwear,Tops,Blue,Casual,Gini and Jony Girls Striped Blue Top,39849.jpg,http://assets.myntassets.com/v1/images/style/properties/b45ca9f0de9d375d3276e0eb191988d9_images.jpg
38,17615,3,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys living Upto White Tshirt,17615.jpg,http://assets.myntassets.com/v1/images/style/properties/1cbaf5223bd7a31025df3c3aa9a6d7f5_images.jpg
38,26555,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,ID Men Black & Purple Shoes,26555.jpg,http://assets.myntassets.com/v1/images/style/properties/6835350fa996308624b38edefa6f401e_images.jpg
38,36206,2,Boys,Apparel,Topwear,Shirts,Black,Casual,Gini Jony Boys Black Shirt,36206.jpg,http://assets.myntassets.com/v1/images/style/properties/7c42acba9d553e3fd265a96e02736056_images.jpg
38,8982,2,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men Evo Ducati Lo White Casual Shoes,8982.jpg,http://assets.myntassets.com/v1/images/style/properties/7bb4c08f6dcc4fd9192f71741e898ef8_images.jpg
38,35894,3,Boys,Apparel,Topwear,Tshirts,Green,Casual,Jungle Book Boys Bagheera Green T-shirt,35894.jpg,http://assets.myntassets.com/v1/images/style/properties/e6b504645f058120a0b13b6d077c73fd_images.jpg
38,4548,3,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Women Sweet AC Black Shoe,4548.jpg,http://assets.myntassets.com/v1/images/style/properties/d7a462a4923cea56cad4189996452b11_images.jpg
38,36213,2,Girls,Apparel,Topwear,Tops,Green,Casual,Gini And Jony Girls Striped Green Top,36213.jpg,http://assets.myntassets.com/v1/images/style/properties/81cc4b694585c8887b778e5800790159_images.jpg
39,17411,1,Men,Footwear,Shoes,Sports Shoes,White,Sports,Lotto Men Basketball Mid White Sports Shoe,17411.jpg,http://assets.myntassets.com/v1/images/style/properties/95dd8b87ceff0247a70579ba850c0164_images.jpg
39,38652,2,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Women Double Team Lite Black Shoes,38652.jpg,http://assets.myntassets.com/v1/images/style/properties/c12db15b9443c0d5180bfd8ed70cf71e_images.jpg
39,3504,3,Men,Footwear,Sandal,Sandals,Brown,Casual,ADIDAS Men Spry Wine Black Sandal,3504.jpg,http://assets.myntassets.com/v1/images/style/properties/92d20316dd7f9f71e57e03068a011d35_images.jpg
39,17742,1,Women,Footwear,Shoes,Sports Shoes,White,Sports,Puma Women Body Train White Sports Shoes,17742.jpg,http://assets.myntassets.com/v1/images/style/properties/ec7d8fa4b445b7dfc7ccb3bea4c001d6_images.jpg
39,4193,2,Girls,Apparel,Topwear,Tops,Pink,Casual,Disney Kids Girl's Spaghetti Pink Pooh Top Kidswear,4193.jpg,http://assets.myntassets.com/v1/images/style/properties/db2544ac307582cd95f1481ed7e9dcb4_images.jpg
39,12824,3,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Women Flyclave Black Casual Shoes,12824.jpg,http://assets.myntassets.com/v1/images/style/properties/aed4f15d007abfad589f768992ac3dc0_images.jpg
40,38652,1,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Women Double Team Lite Black Shoes,38652.jpg,http://assets.myntassets.com/v1/images/style/properties/c12db15b9443c0d5180bfd8ed70cf71e_images.jpg
40,13646,2,Men,Footwear,Shoes,Casual Shoes,Beige,Casual,Carlton London Men Casual Beige Casual Shoes,13646.jpg,http://assets.myntassets.com/v1/images/style/properties/ef805ca141a1d056e0363596a2faeec0_images.jpg
40,26459,2,Women,Footwear,Shoes,Casual Shoes,White,Casual,Puma Women Trinity White Checked Canvas Shoes,26459.jpg,http://assets.myntassets.com/v1/image/style/properties/26459/Puma-Women-Trinity-White-Checked-Canvas-Shoes_1_724847496048b0b9934b27307512c853.jpg
40,6829,3,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women's Lunar Swift White Blue Shoe,6829.jpg,http://assets.myntassets.com/v1/images/style/properties/f42b4f1e1f589d107bb711d445f9b4e8_images.jpg
40,3814,3,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Street Crew Blue Kidswear,3814.jpg,http://assets.myntassets.com/v1/images/style/properties/57ae3b61a4aea6b87a790e8a8dabea5a_images.jpg
41,15520,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Rockport Men CV Wing Black Casual Shoes,15520.jpg,http://assets.myntassets.com/v1/images/style/properties/a5f34ba3e351e71badbf97de3ae80c15_images.jpg
41,12968,1,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Allegra White Sports Shoes,12968.jpg,http://assets.myntassets.com/v1/images/style/properties/2a3a255932bd37e5bfc6799552e12527_images.jpg
41,22198,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Timberland Men Black Casual Shoes,22198.jpg,http://assets.myntassets.com/v1/images/style/properties/70e74ca34b3b534b19d6b006d5bfad0a_images.jpg
41,34066,1,Girls,Apparel,Dress,Dresses,White,Casual,Palm Tree Girls White Dress,34066.jpg,http://assets.myntassets.com/v1/images/style/properties/a7619cd62732f1cd10c0b780d270f7c4_images.jpg
42,17020,2,Women,Footwear,Shoes,Flats,Tan,Casual,Rocia Women Casual Tan Sandal,17020.jpg,http://assets.myntassets.com/v1/images/style/properties/5f66378a95123eaa0742652ce49467e1_images.jpg
43,5424,2,Boys,Apparel,Topwear,Tshirts,White,Casual,Ant Kids Boy's Whats Up White Navy Kidswear,5424.jpg,http://assets.myntassets.com/v1/images/style/properties/Ant-Kids-Boys-Whats-Up-White-Navy-Kidswear_84e9a9cc8cb9a0649db285ecd823cb83_images.jpg
43,13080,3,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Numero Uno Men Black Casual Shoes,13080.jpg,http://assets.myntassets.com/v1/images/style/properties/efef30c05460e90a1e170998dde8f92c_images.jpg
43,36311,2,Boys,Apparel,Topwear,Tshirts,Black,Casual,Mr.Men Boys Wonderful Black T-shirt,36311.jpg,http://assets.myntassets.com/v1/images/style/properties/0caabebba82609e605c7962e8244cb3a_images.jpg
43,44771,3,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Globalite Men Navy Blue Skid Shoes,44771.jpg,http://assets.myntassets.com/v1/images/style/properties/07305f0c9d358c32b52a1d3715787121_images.jpg
44,25464,2,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Women Downshifter Black Sports Shoes,25464.jpg,http://assets.myntassets.com/v1/images/style/properties/079ca44f9c5a7d79a083f6ed6ca6be24_images.jpg
44,3851,3,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Minnie Heart Pink Kidswear,3851.jpg,http://assets.myntassets.com/v1/images/style/properties/a71ecf9ada04a0522578c0d2936b8d9b_images.jpg
44,23815,3,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Men Evo Black Casual Shoes,23815.jpg,http://assets.myntassets.com/v1/images/style/properties/01e806e6581f0cd323418cb9344d8ec3_images.jpg
44,4208,2,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Geo Team Kidswear,4208.jpg,http://assets.myntassets.com/v1/images/style/properties/b8f838a6bb3a6ec4624a914426040c12_images.jpg
45,15315,1,Men,Footwear,Shoes,Sports Shoes,Black,Sports,ADIDAS Men Eqt Nitro Fashion Black Sports Shoes,15315.jpg,http://assets.myntassets.com/v1/images/style/properties/647fa9a687c2975ac72e2071b48f627f_images.jpg
45,5665,3,Men,Footwear,Flip Flops,Flip Flops,Grey,Casual,ADIDAS Men's Slide Grey Orange Flip Flop,5665.jpg,http://assets.myntassets.com/v1/images/style/properties/5d4748a6ae5fecb41977d8c4fe7ac09e_images.jpg
45,10097,2,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men Reeflex Run White Sports Shoes,10097.jpg,http://assets.myntassets.com/v1/images/style/properties/a947ceec9e8c493229417e1a1390417e_images.jpg
45,49578,2,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Catwalk Flats,49578.jpg,http://assets.myntassets.com/v1/images/style/properties/bef6206b24eca7fc07f1a6163c34d9fd_images.jpg
45,10294,2,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Clarks Men Feeling Good Leather Brown Formal Shoes,10294.jpg,http://assets.myntassets.com/v1/images/style/properties/91b438e6f6ad7cf63571fdea86dc7f68_images.jpg
45,5691,3,Men,Footwear,Shoes,Casual Shoes,White,Casual,Skechers Men's Regions Off White Shoe,5691.jpg,http://assets.myntassets.com/v1/images/style/properties/e508e488636ba30755268cd5b917f465_images.jpg
45,40125,3,Boys,Apparel,Bottomwear,Shorts,Black,Casual,Gini and Jony Boys Customised Black Shorts,40125.jpg,http://assets.myntassets.com/v1/images/style/properties/e5aca792d82cd3bd7134f1540341f747_images.jpg
45,9116,2,Women,Footwear,Shoes,Casual Shoes,White,Sports,Puma Women Ikonis 2 White Sports Shoes,9116.jpg,http://assets.myntassets.com/v1/images/style/properties/9a6dcc71569c8107aa311d2c1aa48dbe_images.jpg
