index,ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL,CustomerId
1321,40138,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Under The Sun Yellow T-shirt,40138.jpg,http://assets.myntassets.com/v1/images/style/properties/8aa81b63ed80eca1630464364e4669dc_images.jpg,959
1868,7730,Men,Footwear,Sandal,Sandals,Black,Casual,Puma Men Apex Black Olive Sandal,7730.jpg,http://assets.myntassets.com/v1/images/style/properties/f525e99cbf1f5b6c4ab775e569d6beb6_images.jpg,552
2177,4147,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Glide White Grey Shoe,4147.jpg,http://assets.myntassets.com/v1/images/style/properties/bcb241296d93b8198038571a64f99b97_images.jpg,833
2771,5919,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women's Daily White Shoe,5919.jpg,http://assets.myntassets.com/v1/images/style/properties/3892edcc11a89cd4583e1195d0e5817a_images.jpg,224
2821,56981,Women,Footwear,Shoes,Flats,Gold,Casual,HM Women Golden Sandals,56981.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Golden-Sandals_66c1296c67a3ac1ab1d856b9cfcdd15c_images.jpg,597
1092,37532,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Infant Boys Light Blue T-Shirt,37532.jpg,http://assets.myntassets.com/v1/images/style/properties/7ec9161e38857bfc301fee45e6628de7_images.jpg,396
684,37539,Boys,Apparel,Socks,Booties,White,Casual,Madagascar 3 Infants Boys White Booties,37539.jpg,http://assets.myntassets.com/v1/images/style/properties/3b4fde3fc805549feaf58cc396be3038_images.jpg,205
2046,44746,Men,Footwear,Shoes,Casual Shoes,Olive,Casual,Globalite Men Olive Sparta Shoes,44746.jpg,http://assets.myntassets.com/v1/images/style/properties/d5e7d1528d28993acfc99b38abc73248_images.jpg,14
448,2718,Girls,Apparel,Topwear,Tops,Red,Casual,Disney Kids Girl's Red Pooh Kidswear,2718.jpg,http://assets.myntassets.com/v1/images/style/properties/c0b9b2be40cb0b5a14ec4ee6cee24db4_images.jpg,912
91,2707,Girls,Apparel,Dress,Dresses,Pink,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear,2707.jpg,http://assets.myntassets.com/v1/images/style/properties/b65078ba0112f107d024a4e3c028c38b_images.jpg,169
2409,14430,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Enroute Women Casual Black Casual Shoes,14430.jpg,http://assets.myntassets.com/v1/images/style/properties/66af9eb6bc24d0df733d75b789c05e38_images.jpg,440
1045,30716,Boys,Apparel,Apparel Set,Kurta Sets,Blue,Ethnic,Fabindia Boys Blue Dhoti Angarakha Set,30716.jpg,http://assets.myntassets.com/v1/images/style/properties/c8bd2106fa00fdf9c9c5e5b2d8bffe6a_images.jpg,295
2334,2610,Women,Footwear,Shoes,Heels,Black,Casual,Carlton London Women Stylish Black Flats,2610.jpg,http://assets.myntassets.com/v1/images/style/properties/938912f5e6e0e4ec1b3c75c556410768_images.jpg,902
179,38501,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Casual,Gini and Jony Woven Navy Blue Jeans,38501.jpg,http://assets.myntassets.com/v1/images/style/properties/38c04f85c582e84aaf4f72d90dea3506_images.jpg,826
2326,47538,Women,Footwear,Shoes,Flats,Maroon,Casual,Portia Women Maroon Flats,47538.jpg,http://assets.myntassets.com/v1/images/style/properties/20214916a1165a52e91e0ee83d380875_images.jpg,38
1011,40124,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Wild West Blue T-shirt,40124.jpg,http://assets.myntassets.com/v1/images/style/properties/1b5868fc8ca2f243c020313994b1d319_images.jpg,76
1875,4141,Men,Footwear,Shoes,Casual Shoes,White,Casual,Fila Men's Breath White Red Shoe,4141.jpg,http://assets.myntassets.com/v1/images/style/properties/2b324f99796b96c6e18d6128a1784163_images.jpg,844
1388,41439,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Lee Cooper Men Black Sports Shoes,41439.jpg,http://assets.myntassets.com/v1/images/style/properties/09edfdb4c1dc1478ea35507b0bdc41ce_images.jpg,175
2603,9383,Women,Footwear,Shoes,Casual Shoes,White,Casual,Nike Women Wmns Sweet Cl White Casual Shoes,9383.jpg,http://assets.myntassets.com/v1/images/style/properties/715b6d9cab614e0dec7dcdf5781f8561_images.jpg,327
1448,47191,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Franco Leone Men Black Formal Shoes,47191.jpg,http://assets.myntassets.com/v1/images/style/properties/81cf8c19e59aa21dd516d55a44f49a35_images.jpg,579
65,3901,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Disney Kids Girl's Pooh Denim Blue Skirt,3901.jpg,http://assets.myntassets.com/v1/images/style/properties/2f39ff6586be999bfe60e17d6d50db6a_images.jpg,317
802,41991,Boys,Apparel,Topwear,Shirts,Black,Casual,Gini and Jony Boys Check Black Shirt,41991.jpg,http://assets.myntassets.com/v1/images/style/properties/7dde006624cdd306847f38bbf4d82f82_images.jpg,508
2320,17489,Women,Footwear,Shoes,Flats,Off White,Casual,Rockport Women Beige Flats,17489.jpg,http://assets.myntassets.com/v1/image/style/properties/17489/Rockport-Women-Casual-Off-White-Flats_1_32c908f3d211f8df31f35d1e87ebaf63.jpg,200
1633,26554,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ID Men Blue Shoes,26554.jpg,http://assets.myntassets.com/v1/images/style/properties/f49e87ba6c03e16135b2e79da78dc5b8_images.jpg,783
40,34062,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Printed Pink Dress,34062.jpg,http://assets.myntassets.com/v1/images/style/properties/6e4f3854eb7b77188e914ee94bce4758_images.jpg,156
1914,2827,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men's Formal Simpleton Black Shoe,2827.jpg,http://assets.myntassets.com/v1/images/style/properties/b83e64858ee7aa7fc15ea781eebf1a4f_images.jpg,901
2060,39311,Men,Footwear,Flip Flops,Flip Flops,Multi,Casual,Converse Men Multi Coloured Flip Flop,39311.jpg,http://assets.myntassets.com/v1/images/style/properties/76d6c7b68001277c4f9298b1fd18be47_images.jpg,37
2099,15406,Men,Footwear,Shoes,Sports Shoes,White,Sports,FILA Men FILA Boston White Sports Shoes,15406.jpg,http://assets.myntassets.com/v1/images/style/properties/ca4070668cac17859b445c434bcb512b_images.jpg,629
549,33266,Girls,Apparel,Topwear,Tops,Teal,Casual,Gini and Jony Girls Teal Top,33266.jpg,http://assets.myntassets.com/v1/images/style/properties/26450cc0f84c9e4547166b073d886a98_images.jpg,212
912,24874,Boys,Apparel,Topwear,Tshirts,Maroon,Casual,United Colors of Benetton Kids Boys Maroon Striped T-shirt,24874.jpg,http://assets.myntassets.com/v1/images/style/properties/4859f68fb64d6537f28efd882cafcd33_images.jpg,893
2301,4570,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Women Iza Black Shoe,4570.jpg,http://assets.myntassets.com/v1/images/style/properties/beb7d279c7cbe08ca2d355758d416ac4_images.jpg,47
2549,13539,Women,Footwear,Shoes,Heels,Gold,Casual,Carlton London Women Casual Gold Flats,13539.jpg,http://assets.myntassets.com/v1/images/style/properties/48298bf61d1d34c85c5b82bd45d425bf_images.jpg,260
2113,21091,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Clarks Men Manly Alpine Brown Casual Shoe,21091.jpg,http://assets.myntassets.com/v1/images/style/properties/cf79419333c910c05cc960d885c51ac3_images.jpg,165
2552,56905,Women,Footwear,Shoes,Heels,Black,Casual,HM Women Black Flats,56905.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_e2e64b32a0bce3acb86914766aaa71e1_images.jpg,331
13,34693,Girls,Apparel,Bottomwear,Shorts,Pink,Casual,Allen Solly Kids Girls Poplin Pink Shorts,34693.jpg,http://assets.myntassets.com/v1/images/style/properties/c8c6fd3233823726f484da6b7007f016_images.jpg,202
2357,15715,Women,Footwear,Shoes,Casual Shoes,Purple,Casual,Nike Women Sweet Classic High Purple Casual Shoes,15715.jpg,http://assets.myntassets.com/v1/images/style/properties/f8f912bf92e4b6c7737049010265dbf1_images.jpg,518
391,34115,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Printed Blue Dress,34115.jpg,http://assets.myntassets.com/v1/images/style/properties/fcdf72bd05e4bebcbb8ee8c80cdb1f46_images.jpg,471
1777,4514,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men's Tarun White Navy Silver Red Shoe,4514.jpg,http://assets.myntassets.com/v1/images/style/properties/a2fdddec353fbe8c390b0bcb09105c33_images.jpg,598
406,18173,Girls,Apparel,Topwear,Tops,Magenta,Casual,Doodle Kids Girls Layer Magenta Top,18173.jpg,http://assets.myntassets.com/v1/images/style/properties/125d4e288484ab5eb9b3576d10c4f90b_images.jpg,106
2501,43882,Women,Footwear,Shoes,Flats,White,Casual,Puma Women El Rey Slipon Stripes Wns White Flats,43882.jpg,http://assets.myntassets.com/v1/images/style/properties/213264ffc1f3ce71126435f31d991b8d_images.jpg,426
1207,37378,Boys,Apparel,Topwear,Tshirts,Blue,Casual,U.S. Polo Assn. Boys Blue Polo T-shirt,37378.jpg,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Boys-Blue-Polo-T-shirt_f63510fdb596c787506abb6028a3106b_images.jpg,340
346,17619,Girls,Apparel,Bottomwear,Leggings,White,Casual,Doodle Girls Lace Bow White Leggings,17619.jpg,http://assets.myntassets.com/v1/images/style/properties/24a1988e621915aa6548ced9b54966a4_images.jpg,792
1750,29124,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Men Aquil Black Sports Shoes,29124.jpg,http://assets.myntassets.com/v1/images/style/properties/bf4766979f5625bf20c139e574011674_images.jpg,457
612,4721,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Royal Sailing Red Teen Kidswear,4721.jpg,http://assets.myntassets.com/v1/images/style/properties/6714d2ec4fa832ecbafb741dcc94bd77_images.jpg,599
2183,44189,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,iPanema Women Pink Flip Flops,44189.jpg,http://assets.myntassets.com/v1/images/style/properties/e3361edd25f563df9fbd726877dd413d_images.jpg,107
1790,42086,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Mars White Sports Shoes,42086.jpg,http://assets.myntassets.com/v1/images/style/properties/554d13072770bf16a010c4f6212da393_images.jpg,744
2050,30257,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Red Tape Men Grey Shoes,30257.jpg,http://assets.myntassets.com/v1/images/style/properties/476ee0d09cd066cf3e7ce229d5491754_images.jpg,70
1742,4345,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men's Mythos White Navy Shoe,4345.jpg,http://assets.myntassets.com/v1/images/style/properties/2a9aba279ac9fbeea32962d5ec9f0d76_images.jpg,64
1092,37532,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Infant Boys Light Blue T-Shirt,37532.jpg,http://assets.myntassets.com/v1/images/style/properties/7ec9161e38857bfc301fee45e6628de7_images.jpg,232
787,48248,Boys,Apparel,Topwear,Tshirts,Black,Casual,The Amazing Spiderman Boys Black T-shirt,48248.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Black-T-shirt_4d4777de917e21e3cc9e1376bad28741_images.jpg,634
241,25503,Girls,Apparel,Dress,Dresses,Black,Casual,Doodle Kids Girls Polka Dot Black Dress,25503.jpg,http://assets.myntassets.com/v1/images/style/properties/f099bd68b6da608dea6d51c2824833de_images.jpg,103
546,40935,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Core White Top,40935.jpg,http://assets.myntassets.com/v1/images/style/properties/5d4553d8cb3c8839cdf27831b3a882a4_images.jpg,633
1324,22587,Boys,Apparel,Topwear,Tshirts,Purple,Sports,Nike Kids Boys Purple T-shirt,22587.jpg,http://assets.myntassets.com/v1/images/style/properties/4616a5d953a777731d4bbc391654faf0_images.jpg,237
1567,44572,Men,Footwear,Sandal,Sports Sandals,Black,Casual,Coolers Men Black Sports Sandals,44572.jpg,http://assets.myntassets.com/v1/images/style/properties/Coolers-Men-8141-03-Blue-Sandals_63fc34706dcb4ec3a8b5be5a4d302695_images.jpg,9
886,40160,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Casual,Gini and Jony Boys Raw Wash Navy Blue Jeans,40160.jpg,http://assets.myntassets.com/v1/images/style/properties/46eb5d79abc8be2579ff33ed1b812a02_images.jpg,685
2610,45783,Women,Footwear,Shoes,Heels,Maroon,Casual,Senorita Women Maroon Sandals,45783.jpg,http://assets.myntassets.com/v1/images/style/properties/5320fd5af751b679236b44dbc6a4b9fc_images.jpg,732
2169,44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Casual,Lotto Women Red & Orange Disco Holic Flip Flops,44722.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Blue---Red-Disco-Holic-Flip-Flops_0eabb4ca00b0b575b10fa37c8c8bd4a0_images.jpg,388
1424,15510,Men,Footwear,Shoes,Casual Shoes,Charcoal,Casual,Rockport Men CV Toe HI Charcoal Casual Shoes,15510.jpg,http://assets.myntassets.com/v1/images/style/properties/659ca18f067f9fb78cc7824eaf1d165e_images.jpg,226
1131,36001,Boys,Apparel,Topwear,Tshirts,Orange,Casual,Ben 10 Boys Crew Orange T-shirt,36001.jpg,http://assets.myntassets.com/v1/images/style/properties/b5a6cb3e18d9562439158c2500fd5795_images.jpg,978
1905,35713,Men,Footwear,Shoes,Sports Shoes,Red,Sports,Nike Men Jordan Fly Wade Red Sports Shoes,35713.jpg,http://assets.myntassets.com/v1/images/style/properties/ce92252df97b5a245757777a5c39a572_images.jpg,262
2797,15491,Women,Footwear,Shoes,Heels,Nude,Formal,Carlton London Women Nude Heels,15491.jpg,http://assets.myntassets.com/v1/images/style/properties/fa6f865da55e1e26d4c23b5014f98cfb_images.jpg,18
2790,37967,Women,Footwear,Shoes,Heels,White,Casual,Clarks Women Un Swish Patent White Sandals,37967.jpg,http://assets.myntassets.com/v1/images/style/properties/8e1c531e81c1571e62f201c1926a40f8_images.jpg,885
372,34148,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Gini and Jony Girls Washed Blue Skirt,34148.jpg,http://assets.myntassets.com/v1/images/style/properties/c90319b0bf114581aa3dc692239a0607_images.jpg,973
26,39328,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Gini and Jony Girls Green Shorts,39328.jpg,http://assets.myntassets.com/v1/images/style/properties/7ed1ca17fdfdefdd6320156fe7ea7292_images.jpg,156
2238,50175,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Black & Brown Flats,50175.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black---Brown-Flats_8cf9dbde80372cebd510a6d166be4272_images.jpg,212
218,3894,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie With Green Lace Kidswear,3894.jpg,http://assets.myntassets.com/v1/images/style/properties/7b0ffdb902ac1859813faf2b0b085872_images.jpg,686
1916,26599,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Puma Men Faas 300 Blue Sports Shoes,26599.jpg,http://assets.myntassets.com/v1/images/style/properties/4a7bc59ac70c9c71216f495d56c5fc02_images.jpg,12
1699,5638,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,ADIDAS Men's Adi Liner Brown Flip Flop,5638.jpg,http://assets.myntassets.com/v1/images/style/properties/77faada48a82a4805451fe6d1350bedf_images.jpg,293
808,24906,Boys,Apparel,Topwear,Tshirts,Pink,Casual,United Colors of Benetton Kids Boys Pink Printed T-shirt,24906.jpg,http://assets.myntassets.com/v1/images/style/properties/2a9fe9e548d2210462c9f41edb4f17e0_images.jpg,230
598,40925,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Comics Blue Jeans,40925.jpg,http://assets.myntassets.com/v1/images/style/properties/6303d1b19005036148228a9f8ae5bbab_images.jpg,355
2808,32849,Women,Footwear,Shoes,Heels,Brown,Casual,Grendha Women Roamance Brown Flats,32849.jpg,http://assets.myntassets.com/v1/images/style/properties/54c0e934342c49e914e0492c506112c9_images.jpg,425
387,2703,Girls,Apparel,Topwear,Tops,Pink,Casual,Disney Kids Girl's Check Pink Kidswear,2703.jpg,http://assets.myntassets.com/v1/images/style/properties/6d58c5c0a0a3a7a57153bf7f91af4e10_images.jpg,145
837,38993,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Rodeo Blue Jeans,38993.jpg,http://assets.myntassets.com/v1/images/style/properties/829c49c4d8b2a8827ad0d97efc685dc9_images.jpg,758
1025,8320,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Boy's Route 66 Biker Red Teen Kidswear,8320.jpg,http://assets.myntassets.com/v1/images/style/properties/a91625942bc70e1e531328c67e0456f2_images.jpg,947
1984,2820,Men,Footwear,Sandal,Sandals,Black,Formal,Lee Cooper Men Formal Leather Black Sandal,2820.jpg,http://assets.myntassets.com/v1/images/style/properties/3d1bbf550e8fe9db493fe79dc83d25ce_images.jpg,435
1766,6627,Men,Footwear,Shoes,Sports Shoes,Black,Sports,ADIDAS Men's Morin Black Shoe,6627.jpg,http://assets.myntassets.com/v1/images/style/properties/d4a5a7db2b73ce5edd246dd2a7f5e70f_images.jpg,454
557,5441,Girls,Apparel,Topwear,Tops,Purple,Casual,Ant Kids Girl's Check Top Purple Kidswear,5441.jpg,http://assets.myntassets.com/v1/images/style/properties/563d0cc2cf082e213bf4c57e5ca4efbe_images.jpg,642
2222,11511,Women,Footwear,Shoes,Flats,Gold,Casual,Catwalk Women Lifestyle Gold Toned Ballerinas,11511.jpg,http://assets.myntassets.com/v1/images/style/properties/09f49fced9f3a34e970cca2e5023d775_images.jpg,172
106,38329,Girls,Apparel,Topwear,Tops,Off White,Casual,Hannah Montana Girls Off White Tops,38329.jpg,http://assets.myntassets.com/v1/images/style/properties/45bffb644f5f63cc6a14092ee3b37692_images.jpg,191
362,18172,Girls,Apparel,Topwear,Tops,Magenta,Casual,Doodle Kids Girls Magenta Layer Top,18172.jpg,http://assets.myntassets.com/v1/images/style/properties/c51813ebc17aa2ac35d9bd13918e984b_images.jpg,373
1850,49494,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Vans Men Navy Blue Shoes,49494.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Navy-Blue-Chukka-Boots_68bdb21782c59584f77fc80d9f2413b8_images.jpg,192
2169,44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Casual,Lotto Women Red & Orange Disco Holic Flip Flops,44722.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Blue---Red-Disco-Holic-Flip-Flops_0eabb4ca00b0b575b10fa37c8c8bd4a0_images.jpg,876
610,17613,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Boys Catch Me Red Tshirt,17613.jpg,http://assets.myntassets.com/v1/images/style/properties/6894b15fa33062c4eaf6e7d0947d4160_images.jpg,993
712,38988,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Wild West Red T-shirt,38988.jpg,http://assets.myntassets.com/v1/images/style/properties/06a9910c2d931ce838ddcaf4fbabb6e1_images.jpg,746
1495,15521,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Rockport Men Jelbalp Black Flip Flops,15521.jpg,http://assets.myntassets.com/v1/images/style/properties/717a23d80631d14e60bbc954b06c5fb6_images.jpg,746
802,41991,Boys,Apparel,Topwear,Shirts,Black,Casual,Gini and Jony Boys Check Black Shirt,41991.jpg,http://assets.myntassets.com/v1/images/style/properties/7dde006624cdd306847f38bbf4d82f82_images.jpg,908
422,37559,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Madagascar3 Girls Green Shorts,37559.jpg,http://assets.myntassets.com/v1/images/style/properties/d51cfcda64ad50e35d55be5de01b7836_images.jpg,379
1897,33848,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Puma Men Drift Cat Brown Shoes,33848.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Drift-Cat-Brown-Shoes_b37c89652031b205bcd19c36d6c686bd_images.jpg,697
2256,50172,Women,Footwear,Shoes,Flats,Green,Casual,Rocia Women Multi- Coloured Shoes,50172.jpg,http://assets.myntassets.com/v1/images/style/properties/aac4ddede8d0c5c6763ba65718f41f53_images.jpg,163
218,3894,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie With Green Lace Kidswear,3894.jpg,http://assets.myntassets.com/v1/images/style/properties/7b0ffdb902ac1859813faf2b0b085872_images.jpg,73
1882,21175,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Lowell White Sports Shoe,21175.jpg,http://assets.myntassets.com/v1/images/style/properties/fc0d77a69b91e580d38bffd75a936dcb_images.jpg,682
2108,35465,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Franco Leone Men Blue Shoes,35465.jpg,http://assets.myntassets.com/v1/images/style/properties/428ea86c27e68387b1a41b4686edd32a_images.jpg,345
2478,13213,Women,Footwear,Shoes,Sports Shoes,White,Sports,ASICS Women Gel Cumulus Running White Sports Shoes,13213.jpg,http://assets.myntassets.com/v1/images/style/properties/ddc590c26bb73da101036df26d75cc88_images.jpg,226
2248,4579,Women,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Women Zoo Blue Shoe,4579.jpg,http://assets.myntassets.com/v1/images/style/properties/032b2806e0ea06a222d748df28f59c0b_images.jpg,994
